transcript_id,gene_id,VXZQDSSGHVXESRCU,GFVFCKEMORKYYMLY,DZSVCTWUYNSXZPKA,OXBCHWNYNTPSSTGN,YFLQYUFTSERFAPKN,GDIOTRNJDLZYKHKX,WXOFHUORVFJYNQPU,QSSRZDSPSKYUXCHP
ENSMUSG00000068749.9_108257167_108279974_1,ENSMUSG00000068749.9,57,96,43,56,68,27,27,2
ENSMUSG00000068749.9_108257167_108279974_2,ENSMUSG00000068749.9,280,456,579,303,481,236,266,24
ENSMUSG00000068749.9_108257167_108279974_3,ENSMUSG00000068749.9,20,25,43,6,27,13,19,4
ENSMUSG00000003531.15_18066443_18070137_1,ENSMUSG00000003531.15,3,5,6,2,1,2,0,0
ENSMUST00000188557.6,ENSMUSG00000023259.16,2,3,2,2,0,2,1,1
ENSMUSG00000073755.4_126609818_126613442_1,ENSMUSG00000073755.4,6,2,4,0,5,2,5,0
ENSMUST00000083781.1,ENSMUSG00000065715.1,1,3,2,0,1,0,1,0
ENSMUST00000029752.14,ENSMUSG00000028107.14,12,19,29,23,12,8,18,0
ENSMUSG00000079179.9_3235504_3238274_1,ENSMUSG00000079179.9,13,21,23,19,25,12,18,4
ENSMUSG00000028647.13_123905041_123911312_1,ENSMUSG00000028647.13,27,34,84,29,39,23,45,1
ENSMUST00000021284.3,ENSMUSG00000020902.12,8,9,21,21,16,12,14,0
ENSMUST00000156711.7,ENSMUSG00000026848.14,19,20,27,26,11,15,15,2
ENSMUST00000049483.13,ENSMUSG00000036053.17,0,1,1,1,2,3,0,0
ENSMUSG00000020863.15_94291139_94321895_1,ENSMUSG00000020863.15,176,202,425,187,285,148,245,25
ENSMUSG00000020863.15_94291139_94321895_2,ENSMUSG00000020863.15,16,13,57,27,39,12,20,1
ENSMUSG00000020863.15_94291139_94321895_3,ENSMUSG00000020863.15,50,52,129,57,86,49,69,7
ENSMUST00000126019.1,ENSMUSG00000031311.17,5,15,12,7,8,7,10,1
ENSMUST00000018516.10,ENSMUSG00000018372.13,5,11,16,6,10,7,10,0
ENSMUSG00000039105.6_63544772_63550227_4,ENSMUSG00000039105.6,10,6,21,4,14,9,11,1
ENSMUSG00000024083.16_64282870_64331865_1,ENSMUSG00000024083.16,12,21,33,28,34,4,21,2
ENSMUST00000149313.7,ENSMUSG00000027639.16,3,5,7,3,0,4,1,0
ENSMUSG00000039105.6_63544772_63550227_1,ENSMUSG00000039105.6,10,6,32,5,17,13,15,3
ENSMUSG00000039105.6_63544772_63550227_3,ENSMUSG00000039105.6,165,188,296,162,213,96,196,8
ENSMUST00000114184.7,ENSMUSG00000008976.16,3,8,5,4,4,1,2,0
ENSMUSG00000030619.10_89954660_89955964_1,ENSMUSG00000030619.10,26,34,52,26,34,15,22,2
ENSMUSG00000035173.14_56812994_56822193_1,ENSMUSG00000035173.14,2,5,2,7,5,5,4,0
ENSMUST00000181493.1,ENSMUSG00000097388.1,0,0,3,0,3,2,0,0
ENSMUSG00000044573.16_30895585_30911563_1,ENSMUSG00000044573.16,38,16,21,16,32,8,17,1
ENSMUSG00000044573.16_30895585_30911563_2,ENSMUSG00000044573.16,40,18,14,16,25,8,15,1
ENSMUST00000033915.8,ENSMUSG00000031517.8,13,27,33,16,47,6,11,1
ENSMUST00000171462.7,ENSMUSG00000059820.14,2,4,11,2,1,4,4,0
ENSMUSG00000063179.13_131371349_131387839_2,ENSMUSG00000063179.13,15,15,34,11,28,10,18,2
ENSMUST00000127971.7,ENSMUSG00000016344.14,26,19,44,26,32,18,33,4
ENSMUSG00000073295.4_6047732_6054751_1,ENSMUSG00000073295.4,10,13,38,13,11,17,19,1
ENSMUSG00000022191.16_12907357_12935291_1,ENSMUSG00000022191.16,61,61,111,45,63,32,71,1
ENSMUST00000110918.2,ENSMUSG00000040282.13,2,3,3,3,3,3,5,0
ENSMUSG00000030283.7_142828232_142964141_1,ENSMUSG00000030283.7,1,6,10,9,16,6,4,0
ENSMUSG00000041354.16_33936005_33937687_1,ENSMUSG00000041354.16,88,81,144,53,104,42,77,4
ENSMUST00000155649.7,ENSMUSG00000014074.17,11,24,30,21,11,9,22,2
ENSMUST00000041733.8,ENSMUSG00000037343.8,34,50,56,56,65,25,28,0
ENSMUST00000113759.8,ENSMUSG00000026790.19,1,2,6,3,6,1,3,0
ENSMUST00000206039.1,ENSMUSG00000048897.15,8,7,9,4,8,3,6,1
ENSMUSG00000024878.9_24920427_24961601_2,ENSMUSG00000024878.9,15,25,37,28,21,14,10,1
ENSMUST00000114218.1,ENSMUSG00000022864.14,9,3,4,3,2,2,8,0
ENSMUSG00000024878.9_24920427_24961601_1,ENSMUSG00000024878.9,2,5,5,1,4,3,6,0
ENSMUSG00000002396.8_71371346_71373156_1,ENSMUSG00000002396.8,20,28,71,26,22,18,41,4
ENSMUSG00000068735.14_93196897_93201757_1,ENSMUSG00000068735.14,118,200,348,157,52,124,236,20
ENSMUST00000221375.1,ENSMUSG00000021286.8,10,15,30,16,30,13,23,3
ENSMUSG00000053453.9_13953437_13961160_1,ENSMUSG00000053453.9,12,16,14,12,17,9,16,0
ENSMUSG00000029426.8_92443991_92505232_1,ENSMUSG00000029426.8,23,21,43,19,49,16,33,1
ENSMUST00000116924.1,ENSMUSG00000080574.1,0,1,0,3,5,0,0,0
ENSMUSG00000026039.9_58019672_58025899_1,ENSMUSG00000026039.9,60,74,123,59,70,34,58,3
ENSMUST00000129532.1,ENSMUSG00000034341.17,5,7,16,10,8,2,7,1
ENSMUST00000159121.1,ENSMUSG00000022234.15,10,4,10,2,7,1,5,0
ENSMUSG00000021114.9_78843002_78861495_1,ENSMUSG00000021114.9,175,233,466,190,305,157,293,17
ENSMUST00000235920.1,ENSMUSG00000118181.1,13,24,72,21,35,19,31,4
ENSMUST00000058793.13,ENSMUSG00000041815.14,18,26,41,26,36,12,22,1
ENSMUST00000111337.2,ENSMUSG00000040549.16,30,28,34,32,34,9,12,1
ENSMUST00000086880.10,ENSMUSG00000049047.11,2,2,6,0,5,3,1,0
ENSMUSG00000014313.15_35931983_35937286_2,ENSMUSG00000014313.15,6,5,19,9,19,5,19,2
ENSMUSG00000014313.15_35931983_35937286_3,ENSMUSG00000014313.15,33,18,57,12,44,18,32,3
ENSMUSG00000024182.16_26194048_26195811_1,ENSMUSG00000024182.16,83,92,187,68,120,60,110,8
ENSMUSG00000015766.14_137477668_137649229_1,ENSMUSG00000015766.14,31,48,65,61,44,20,35,2
ENSMUST00000084296.9,ENSMUSG00000028873.16,97,224,254,223,136,101,176,20
ENSMUSG00000070044.15_45339075_45358784_1,ENSMUSG00000070044.15,14,35,45,32,32,18,30,6
ENSMUSG00000031548.7_23411502_23446611_1,ENSMUSG00000031548.7,9,9,13,3,10,6,16,0
ENSMUSG00000063694.5_50564676_50565669_1,ENSMUSG00000063694.5,387,312,624,165,545,180,372,20
ENSMUST00000031345.14,ENSMUSG00000029397.15,43,40,83,57,101,30,43,4
ENSMUST00000182602.1,ENSMUSG00000029551.13,87,119,200,64,159,80,151,13
ENSMUST00000211406.1,ENSMUSG00000056228.10,3,4,2,3,1,1,1,0
ENSMUSG00000023051.11_102518455_102523606_1,ENSMUSG00000023051.11,2,6,11,7,12,5,7,2
ENSMUSG00000023456.15_124810715_124814154_2,ENSMUSG00000023456.15,132,195,595,88,457,159,339,15
ENSMUSG00000023456.15_124810715_124814154_5,ENSMUSG00000023456.15,289,460,1417,260,979,388,734,53
ENSMUST00000168237.7,ENSMUSG00000053333.15,5,5,9,6,9,6,10,0
ENSMUSG00000021116.10_78863364_78885321_1,ENSMUSG00000021116.10,353,370,595,238,428,219,337,39
ENSMUSG00000075015.3_98662500_98666525_1,ENSMUSG00000075015.3,33,26,168,49,25,28,21,6
ENSMUST00000237859.1,ENSMUSG00000038274.13,12,12,24,9,9,7,10,0
ENSMUSG00000081043.1_90538484_90552477_1,ENSMUSG00000081043.1,5,6,20,2,20,2,7,0
ENSMUST00000004683.12,ENSMUSG00000004567.16,48,53,106,48,86,41,78,6
ENSMUSG00000081043.1_90538484_90552477_3,ENSMUSG00000081043.1,1,2,5,0,3,3,4,1
ENSMUST00000075253.12,ENSMUSG00000024055.15,8,13,30,13,41,8,18,0
ENSMUSG00000040289.8_8663359_8667004_1,ENSMUSG00000040289.8,36,47,56,48,91,21,55,5
ENSMUSG00000018921.11_70392883_70394057_1,ENSMUSG00000018921.11,18,17,46,11,19,7,36,3
ENSMUST00000120737.7,ENSMUSG00000034729.16,118,174,195,147,148,83,125,13
ENSMUSG00000013593.12_171234853_171236428_3,ENSMUSG00000013593.12,95,78,182,54,164,47,111,8
ENSMUSG00000013593.12_171234853_171236428_1,ENSMUSG00000013593.12,34,35,84,25,74,16,50,1
ENSMUSG00000029310.13_104046526_104065379_2,ENSMUSG00000029310.13,8,10,19,16,15,5,7,0
ENSMUSG00000026234.12_86350496_86351000_1,ENSMUSG00000026234.12,47,33,79,22,47,22,22,2
ENSMUST00000110960.8,ENSMUSG00000037017.15,76,109,152,79,127,47,67,6
ENSMUST00000185641.6,ENSMUSG00000062683.11,1087,1400,1963,1176,1735,844,1466,112
ENSMUST00000003669.7,ENSMUSG00000003573.15,6,7,22,7,7,8,19,1
ENSMUSG00000019942.13_69338324_69340535_1,ENSMUSG00000019942.13,17,16,31,2,10,3,17,1
ENSMUSG00000019942.13_69338324_69340535_2,ENSMUSG00000019942.13,33,25,64,20,24,11,22,1
ENSMUSG00000022956.11_91925221_91931573_10,ENSMUSG00000022956.11,60,51,110,34,107,28,52,3
ENSMUST00000030947.3,ENSMUSG00000029070.9,6,15,26,13,30,3,10,0
ENSMUSG00000001270.9_111669361_111672297_1,ENSMUSG00000001270.9,44,68,108,80,65,50,59,8
ENSMUSG00000020407.13_9135164_9136168_1,ENSMUSG00000020407.13,14,14,66,5,55,27,44,2
ENSMUST00000069430.14,ENSMUSG00000021000.17,1,7,18,11,6,11,5,1
ENSMUSG00000020390.12_51985497_52000762_2,ENSMUSG00000020390.12,11,13,24,4,20,13,12,0
ENSMUSG00000042750.7_136066564_136270883_1,ENSMUSG00000042750.7,69,119,184,52,97,69,122,6
ENSMUSG00000042750.7_136066564_136270883_3,ENSMUSG00000042750.7,29,36,67,12,31,32,36,2
ENSMUSG00000042750.7_136066564_136270883_2,ENSMUSG00000042750.7,133,128,305,55,154,102,157,12
ENSMUSG00000042750.7_136066564_136270883_5,ENSMUSG00000042750.7,10,14,23,9,14,13,18,0
ENSMUSG00000042750.7_136066564_136270883_4,ENSMUSG00000042750.7,21,33,52,13,33,27,43,1
ENSMUSG00000042750.7_136066564_136270883_6,ENSMUSG00000042750.7,232,390,543,281,249,245,508,27
ENSMUSG00000016308.12_36874653_36883255_1,ENSMUSG00000016308.12,26,14,35,8,28,21,34,1
ENSMUST00000217733.1,ENSMUSG00000090841.2,28,33,62,32,49,30,36,2
ENSMUST00000120385.1,ENSMUSG00000081520.1,0,1,0,0,0,3,0,0
ENSMUSG00000035226.5_163862857_163918962_1,ENSMUSG00000035226.5,3,4,11,6,3,4,5,0
ENSMUSG00000021607.9_73328513_73332178_1,ENSMUSG00000021607.9,7,18,13,16,14,6,9,1
ENSMUSG00000035725.13_77762023_77795972_1,ENSMUSG00000035725.13,11,15,20,11,26,7,16,1
ENSMUSG00000030934.9_132557619_132576398_1,ENSMUSG00000030934.9,109,107,224,92,165,66,134,10
ENSMUSG00000022142.8_8148310_8157830_1,ENSMUSG00000022142.8,20,22,31,19,14,11,30,5
ENSMUST00000103068.9,ENSMUSG00000018372.13,9,18,21,10,19,10,16,2
ENSMUSG00000030822.15_127471901_127476758_1,ENSMUSG00000030822.15,27,35,50,30,30,23,36,1
ENSMUSG00000074649.6_155818315_155819224_1,ENSMUSG00000074649.6,7,15,13,8,10,3,10,2
ENSMUST00000232344.1,ENSMUSG00000041774.16,1,2,5,2,0,6,3,0
ENSMUST00000114750.1,ENSMUSG00000022812.14,9,8,4,7,8,4,3,0
ENSMUSG00000024646.14_84851553_84879865_3,ENSMUSG00000024646.14,43,34,66,20,67,17,48,5
ENSMUSG00000090862.3_116331512_116422000_9,ENSMUSG00000090862.3,115,137,291,99,147,104,250,6
ENSMUST00000174522.7,ENSMUSG00000028479.18,46,37,72,38,51,19,44,2
ENSMUST00000143465.7,ENSMUSG00000062906.12,2,4,11,4,0,3,2,0
ENSMUST00000015725.15,ENSMUSG00000024191.15,40,53,60,44,54,19,34,6
ENSMUST00000058159.5,ENSMUSG00000044629.5,29,66,81,23,97,34,40,3
ENSMUST00000031341.10,ENSMUSG00000029394.11,476,672,1279,552,477,496,835,83
ENSMUST00000105613.9,ENSMUSG00000029063.16,10,33,37,31,29,11,12,1
ENSMUST00000172695.1,ENSMUSG00000022194.15,2,1,6,0,2,5,0,2
ENSMUSG00000005470.8_83955714_83970197_2,ENSMUSG00000005470.8,41,82,78,27,25,32,58,4
ENSMUSG00000005470.8_83955714_83970197_1,ENSMUSG00000005470.8,27,45,77,50,40,31,37,4
ENSMUSG00000053253.16_105258753_105308871_1,ENSMUSG00000053253.16,53,67,95,50,74,33,51,2
ENSMUST00000111115.7,ENSMUSG00000022051.15,0,2,0,0,0,0,0,0
ENSMUSG00000031441.15_12848622_12851724_1,ENSMUSG00000031441.15,8,2,16,9,5,8,7,1
ENSMUST00000115490.8,ENSMUSG00000041319.14,22,22,56,17,33,24,36,3
ENSMUSG00000039221.10_28806499_28807422_11,ENSMUSG00000039221.10,26,9,24,6,14,10,16,1
ENSMUSG00000020608.7_11266201_11289153_1,ENSMUSG00000020608.7,1,9,28,11,8,4,17,2
ENSMUSG00000020719.14_106781548_106782891_1,ENSMUSG00000020719.14,104,136,211,102,160,70,132,9
ENSMUST00000076431.12,ENSMUSG00000026926.14,60,98,121,80,88,60,80,1
ENSMUSG00000039221.10_28806499_28807422_10,ENSMUSG00000039221.10,8,8,11,7,12,3,5,2
ENSMUSG00000020153.14_80249452_80256793_4,ENSMUSG00000020153.14,16,9,24,13,19,5,15,0
ENSMUST00000057885.12,ENSMUSG00000047215.14,4394,5785,6811,4444,5293,2802,3893,323
ENSMUSG00000028986.12_24100841_24160788_1,ENSMUSG00000028986.12,125,128,207,84,228,69,108,7
ENSMUSG00000020153.14_80249452_80256793_1,ENSMUSG00000020153.14,127,104,322,92,177,106,211,15
ENSMUSG00000020153.14_80249452_80256793_2,ENSMUSG00000020153.14,19,39,112,13,57,33,78,7
ENSMUSG00000020153.14_80249452_80256793_3,ENSMUSG00000020153.14,9,12,35,18,15,7,17,1
ENSMUSG00000020857.11_93949817_93955849_4,ENSMUSG00000020857.11,28,33,107,20,39,19,34,2
ENSMUSG00000020857.11_93949817_93955849_5,ENSMUSG00000020857.11,259,284,568,150,260,223,329,14
ENSMUSG00000020857.11_93949817_93955849_1,ENSMUSG00000020857.11,147,122,295,66,184,94,157,14
ENSMUSG00000020857.11_93949817_93955849_2,ENSMUSG00000020857.11,145,162,386,94,162,130,245,14
ENSMUSG00000020857.11_93949817_93955849_3,ENSMUSG00000020857.11,198,161,322,102,221,123,198,14
ENSMUSG00000036087.18_72914369_72974704_1,ENSMUSG00000036087.18,9,17,14,19,19,4,7,1
ENSMUSG00000021843.17_47726469_47736559_1,ENSMUSG00000021843.17,42,39,59,28,53,21,41,3
ENSMUST00000061283.14,ENSMUSG00000017561.16,5,9,17,9,7,6,9,0
ENSMUST00000110167.4,ENSMUSG00000036199.9,234,294,416,223,380,204,320,22
ENSMUSG00000028618.11_107178726_107200698_1,ENSMUSG00000028618.11,14,15,19,12,22,6,23,0
ENSMUST00000123778.1,ENSMUSG00000005566.14,76,66,165,56,82,50,103,6
ENSMUSG00000102976.6_133621495_133661359_2,ENSMUSG00000102976.6,11,17,30,12,11,7,8,1
ENSMUSG00000102976.6_133621495_133661359_1,ENSMUSG00000102976.6,7,12,25,32,18,6,12,1
ENSMUST00000022030.10,ENSMUSG00000021548.10,39,91,112,50,90,28,59,4
ENSMUSG00000045969.8_11556481_11562477_1,ENSMUSG00000045969.8,27,36,81,44,39,30,40,8
ENSMUST00000224441.1,ENSMUSG00000024943.9,1,0,1,0,3,0,1,0
ENSMUSG00000042814.8_152687187_152687946_1,ENSMUSG00000042814.8,3,10,9,7,6,5,7,0
ENSMUSG00000028057.14_88716881_88729727_2,ENSMUSG00000028057.14,33,40,81,19,64,14,44,5
ENSMUSG00000028057.14_88716881_88729727_1,ENSMUSG00000028057.14,5,5,20,3,8,3,12,0
ENSMUST00000201710.3,ENSMUSG00000019082.18,5,6,21,5,17,8,12,0
ENSMUSG00000058799.16_111473242_111496884_7,ENSMUSG00000058799.16,0,3,1,0,2,0,2,0
ENSMUSG00000027834.15_75557578_75640998_1,ENSMUSG00000027834.15,5,14,7,5,4,6,9,0
ENSMUSG00000038406.17_45002948_45006401_1,ENSMUSG00000038406.17,65,66,197,76,107,68,105,5
ENSMUST00000026009.9,ENSMUSG00000025035.9,310,301,507,228,571,174,325,29
ENSMUST00000070532.7,ENSMUSG00000028773.8,11,21,32,13,63,11,8,0
ENSMUSG00000044628.5_25242296_25244262_1,ENSMUSG00000044628.5,2,2,7,0,6,2,7,1
ENSMUSG00000059248.13_117331720_117360650_2,ENSMUSG00000059248.13,5,8,3,12,13,5,6,1
ENSMUST00000105372.7,ENSMUSG00000075706.10,106,141,164,119,169,71,130,6
ENSMUST00000080882.10,ENSMUSG00000040907.15,8,11,18,5,13,6,9,0
ENSMUSG00000026238.14_86526726_86530438_1,ENSMUSG00000026238.14,623,793,1601,673,639,588,980,92
ENSMUSG00000039367.11_20674336_20683256_1,ENSMUSG00000039367.11,6,15,3,16,16,4,3,0
ENSMUST00000151189.1,ENSMUSG00000033184.14,26,36,35,19,25,14,27,1
ENSMUSG00000036943.9_66847264_66919687_1,ENSMUSG00000036943.9,17,13,10,15,25,4,10,0
ENSMUST00000223768.1,ENSMUSG00000025157.8,0,1,1,3,2,0,3,0
ENSMUST00000034245.15,ENSMUSG00000031792.15,36,45,78,30,45,24,42,8
ENSMUSG00000029910.14_66540070_66541029_2,ENSMUSG00000029910.14,39,22,48,20,37,15,33,1
ENSMUSG00000029910.14_66540070_66541029_1,ENSMUSG00000029910.14,55,42,85,27,61,29,44,1
ENSMUST00000051364.3,ENSMUSG00000044709.6,60,47,132,28,75,38,59,7
ENSMUSG00000045983.16_20672746_20692884_1,ENSMUSG00000045983.16,17,48,108,51,47,13,27,1
ENSMUST00000069449.6,ENSMUSG00000055723.6,17,25,36,24,18,16,21,4
ENSMUST00000042901.14,ENSMUSG00000034349.14,23,73,53,74,54,23,37,5
ENSMUST00000231753.1,ENSMUSG00000062753.14,2,3,5,3,5,3,3,0
ENSMUSG00000029810.15_48833825_48840455_1,ENSMUSG00000029810.15,36,41,77,28,80,25,60,2
ENSMUST00000167023.7,ENSMUSG00000025155.15,2,4,4,3,3,4,5,0
ENSMUST00000113827.3,ENSMUSG00000022914.17,45,54,107,52,56,46,49,6
ENSMUSG00000007476.18_30237722_30256568_1,ENSMUSG00000007476.18,4,8,0,5,12,1,0,0
ENSMUSG00000028312.19_52439252_52458574_1,ENSMUSG00000028312.19,20,25,39,31,23,22,22,2
ENSMUSG00000040681.16_96121588_96127744_1,ENSMUSG00000040681.16,52,43,65,33,47,27,38,3
ENSMUSG00000040681.16_96121588_96127744_2,ENSMUSG00000040681.16,20,41,44,31,47,22,34,2
ENSMUST00000020710.10,ENSMUSG00000020432.12,56,60,98,49,115,42,81,6
ENSMUSG00000020598.16_44575874_44598841_1,ENSMUSG00000020598.16,3,6,17,7,20,3,10,0
ENSMUST00000120447.7,ENSMUSG00000026577.13,16,8,19,9,18,6,10,1
ENSMUSG00000024393.14_35149076_35149934_2,ENSMUSG00000024393.14,64,60,165,58,76,52,108,7
ENSMUSG00000040204.6_65890362_65976616_1,ENSMUSG00000040204.6,0,4,6,1,0,1,6,0
ENSMUSG00000049760.6_56607750_56609702_1,ENSMUSG00000049760.6,7,7,2,4,13,0,3,1
ENSMUST00000207217.1,ENSMUSG00000109178.1,2,3,1,1,5,0,0,0
ENSMUSG00000004535.12_52713763_52739628_1,ENSMUSG00000004535.12,14,25,33,17,23,11,19,4
ENSMUSG00000028869.13_125030058_125055380_1,ENSMUSG00000028869.13,4,13,28,23,19,10,19,1
ENSMUSG00000040659.3_141858340_141874920_1,ENSMUSG00000040659.3,34,32,96,35,50,39,47,7
ENSMUST00000116574.9,ENSMUSG00000006476.19,1,4,4,5,5,1,3,1
ENSMUSG00000033287.16_78429690_78439303_1,ENSMUSG00000033287.16,353,387,813,285,508,288,537,33
ENSMUSG00000058267.13_160197054_160199820_1,ENSMUSG00000058267.13,61,53,70,27,76,19,46,3
ENSMUSG00000042228.14_3678127_3745416_1,ENSMUSG00000042228.14,7,15,10,17,25,2,7,0
ENSMUSG00000058267.13_160197054_160199820_2,ENSMUSG00000058267.13,27,23,39,10,34,17,23,0
ENSMUST00000110329.7,ENSMUSG00000037458.15,2,16,22,16,15,3,8,1
ENSMUST00000025915.12,ENSMUSG00000024963.12,12,16,37,11,23,10,24,1
ENSMUSG00000033335.17_21505541_21507756_1,ENSMUSG00000033335.17,2,7,12,5,12,3,14,2
ENSMUST00000231187.1,ENSMUSG00000055447.19,1,1,3,1,1,1,1,0
ENSMUST00000031024.13,ENSMUSG00000106918.3,447,579,840,400,572,338,495,31
ENSMUST00000111234.9,ENSMUSG00000060548.13,0,3,6,3,7,3,1,0
ENSMUSG00000053453.9_13949014_13953511_3,ENSMUSG00000053453.9,59,56,135,38,105,36,59,7
ENSMUSG00000053453.9_13949014_13953511_2,ENSMUSG00000053453.9,59,51,101,33,77,37,51,0
ENSMUST00000108131.7,ENSMUSG00000028295.14,2,2,6,3,3,3,7,1
ENSMUSG00000032666.16_151892585_152089972_1,ENSMUSG00000032666.16,117,92,194,83,113,70,115,11
ENSMUST00000031539.11,ENSMUSG00000029560.12,13,10,43,12,35,12,23,3
ENSMUSG00000040025.17_132186750_132212091_1,ENSMUSG00000040025.17,0,0,3,1,0,0,1,1
ENSMUST00000032749.11,ENSMUSG00000030534.13,8,14,11,10,7,3,12,0
ENSMUST00000112136.1,ENSMUSG00000027012.15,96,76,147,53,157,35,84,6
ENSMUSG00000040383.16_114101170_114112563_1,ENSMUSG00000040383.16,52,45,69,26,56,25,34,2
ENSMUST00000053918.8,ENSMUSG00000022571.9,46,85,121,62,79,54,79,11
ENSMUST00000044681.6,ENSMUSG00000035199.6,72,96,112,67,120,34,55,13
ENSMUSG00000063410.8_121284189_121379237_1,ENSMUSG00000063410.8,66,62,135,56,70,27,62,5
ENSMUSG00000036023.6_50820000_50821300_1,ENSMUSG00000036023.6,47,76,100,35,89,26,43,3
ENSMUSG00000032479.15_110081472_110083174_1,ENSMUSG00000032479.15,91,92,143,82,117,43,97,7
ENSMUSG00000066902.7_3583799_3584230_2,ENSMUSG00000066902.7,1,0,0,0,3,0,1,0
ENSMUSG00000024792.9_6084173_6084894_1,ENSMUSG00000024792.9,2,6,9,2,5,2,5,1
ENSMUSG00000026281.15_93800609_93801906_1,ENSMUSG00000026281.15,13,19,19,12,14,10,11,1
ENSMUSG00000066902.7_3583799_3584230_6,ENSMUSG00000066902.7,1,3,1,0,0,0,0,0
ENSMUST00000234635.1,ENSMUSG00000041429.3,2,0,2,0,1,0,0,0
ENSMUSG00000066902.7_3583799_3584230_4,ENSMUSG00000066902.7,1,1,1,0,0,0,1,0
ENSMUSG00000066902.7_3583799_3584230_5,ENSMUSG00000066902.7,4,0,4,0,1,1,0,1
ENSMUSG00000002274.13_25794825_25796976_1,ENSMUSG00000002274.13,36,41,110,41,49,46,84,7
ENSMUSG00000002274.13_25794825_25796976_2,ENSMUSG00000002274.13,196,247,789,201,257,307,577,34
ENSMUST00000147273.1,ENSMUSG00000022721.19,4,14,6,12,5,4,14,1
ENSMUSG00000032329.4_56418830_56494871_1,ENSMUSG00000032329.4,9,8,7,7,13,4,4,0
ENSMUST00000206287.1,ENSMUSG00000035632.16,3,2,4,2,2,1,4,0
ENSMUST00000239019.1,ENSMUSG00000045103.18,165,145,167,140,163,58,119,9
ENSMUSG00000041351.16_137681667_137718044_1,ENSMUSG00000041351.16,8,7,7,11,6,0,2,0
ENSMUST00000161074.7,ENSMUSG00000019791.12,25,37,40,30,62,22,43,4
ENSMUSG00000067274.10_115559537_115563515_2,ENSMUSG00000067274.10,79,92,320,46,88,93,160,13
ENSMUST00000212263.1,ENSMUSG00000031756.5,8,10,21,4,15,4,13,0
ENSMUST00000223841.1,ENSMUSG00000039154.8,12,18,47,5,51,16,30,1
ENSMUST00000182048.1,ENSMUSG00000051811.14,4,4,9,1,3,0,4,0
ENSMUSG00000015217.11_71556946_71560676_1,ENSMUSG00000015217.11,1,10,17,7,9,1,7,0
ENSMUST00000164930.7,ENSMUSG00000032479.15,14,27,43,32,32,14,11,0
ENSMUST00000123229.7,ENSMUSG00000028495.14,15,8,30,5,14,8,21,1
ENSMUST00000132551.1,ENSMUSG00000038633.5,4,3,19,4,10,2,4,0
ENSMUSG00000057880.12_8513485_8619570_1,ENSMUSG00000057880.12,0,4,2,3,1,0,1,0
ENSMUSG00000026974.11_24949792_24959266_1,ENSMUSG00000026974.11,7,4,5,7,6,3,4,0
ENSMUSG00000026577.13_164292130_164295894_1,ENSMUSG00000026577.13,1,2,5,2,5,0,4,0
ENSMUST00000053811.9,ENSMUSG00000004789.10,30,73,101,56,104,20,58,8
ENSMUSG00000073436.11_24888486_24888879_1,ENSMUSG00000073436.11,8,5,9,3,9,3,4,0
ENSMUSG00000042742.7_13626815_13677938_1,ENSMUSG00000042742.7,37,51,52,32,54,15,24,2
ENSMUSG00000074578.14_167063223_167065862_2,ENSMUSG00000074578.14,7,12,14,3,14,3,3,1
ENSMUSG00000074578.14_167063223_167065862_1,ENSMUSG00000074578.14,19,38,62,29,29,21,32,2
ENSMUSG00000074578.14_167063223_167065862_7,ENSMUSG00000074578.14,2,7,8,1,5,0,0,0
ENSMUST00000029092.12,ENSMUSG00000027575.19,22,27,50,25,26,10,22,1
ENSMUSG00000074578.14_167063223_167065862_9,ENSMUSG00000074578.14,16,19,33,14,10,16,17,1
ENSMUSG00000026816.14_28566311_28582988_1,ENSMUSG00000026816.14,20,47,44,29,34,12,16,3
ENSMUST00000106478.8,ENSMUSG00000055900.14,9,24,26,8,16,6,7,0
ENSMUSG00000032330.7_79755406_79759710_9,ENSMUSG00000032330.7,366,472,566,216,695,186,292,33
ENSMUSG00000032330.7_79755406_79759710_8,ENSMUSG00000032330.7,58,72,162,37,96,69,86,6
ENSMUST00000169870.7,ENSMUSG00000015363.13,60,66,149,47,73,40,93,8
ENSMUST00000119527.7,ENSMUSG00000038271.17,12,30,29,21,28,16,19,1
ENSMUST00000019514.9,ENSMUSG00000019370.10,68,100,221,68,92,58,95,11
ENSMUSG00000032330.7_79755406_79759710_1,ENSMUSG00000032330.7,1566,1894,2380,1168,2678,832,1413,101
ENSMUSG00000032330.7_79755406_79759710_3,ENSMUSG00000032330.7,146,125,301,70,202,106,154,21
ENSMUSG00000032330.7_79755406_79759710_2,ENSMUSG00000032330.7,60,79,101,35,124,33,57,2
ENSMUSG00000032330.7_79755406_79759710_5,ENSMUSG00000032330.7,24,37,47,15,56,16,24,2
ENSMUSG00000032330.7_79755406_79759710_4,ENSMUSG00000032330.7,185,157,388,63,244,119,224,19
ENSMUSG00000032330.7_79755406_79759710_7,ENSMUSG00000032330.7,154,126,190,49,237,48,135,8
ENSMUSG00000032330.7_79755406_79759710_6,ENSMUSG00000032330.7,101,109,145,41,194,38,87,6
ENSMUSG00000050174.15_37404982_37416795_1,ENSMUSG00000050174.15,6,0,6,2,4,1,2,0
ENSMUST00000088483.9,ENSMUSG00000058571.11,11,3,8,10,9,5,12,0
